QueryId System Rank Precision Recall
6 TfIdf_Stopping 71 0.04 1
6 TfIdf_Stopping 72 0.04 1
6 TfIdf_Stopping 73 0.04 1
6 TfIdf_Stopping 74 0.04 1
6 TfIdf_Stopping 75 0.04 1
6 TfIdf_Stopping 76 0.03 1
6 TfIdf_Stopping 77 0.03 1
6 TfIdf_Stopping 78 0.03 1
6 TfIdf_Stopping 79 0.03 1
6 TfIdf_Stopping 80 0.03 1
6 TfIdf_Stopping 81 0.03 1
6 TfIdf_Stopping 82 0.03 1
6 TfIdf_Stopping 83 0.03 1
6 TfIdf_Stopping 84 0.03 1
6 TfIdf_Stopping 85 0.03 1
6 TfIdf_Stopping 86 0.03 1
6 TfIdf_Stopping 87 0.03 1
6 TfIdf_Stopping 88 0.03 1
6 TfIdf_Stopping 89 0.03 1
6 TfIdf_Stopping 90 0.03 1
6 TfIdf_Stopping 91 0.03 1
6 TfIdf_Stopping 92 0.03 1
6 TfIdf_Stopping 93 0.03 1
6 TfIdf_Stopping 94 0.03 1
6 TfIdf_Stopping 95 0.03 1
6 TfIdf_Stopping 96 0.03 1
6 TfIdf_Stopping 97 0.03 1
6 TfIdf_Stopping 98 0.03 1
6 TfIdf_Stopping 99 0.03 1
6 TfIdf_Stopping 100 0.03 1
6 TfIdf_Stopping 101 0.02 1
7 TfIdf_Stopping 1 1 0.03
7 TfIdf_Stopping 2 1 0.07
7 TfIdf_Stopping 3 0.66 0.07
7 TfIdf_Stopping 4 0.5 0.07
7 TfIdf_Stopping 5 0.4 0.07
7 TfIdf_Stopping 6 0.33 0.07
7 TfIdf_Stopping 7 0.28 0.07
7 TfIdf_Stopping 8 0.25 0.07
7 TfIdf_Stopping 9 0.22 0.07
7 TfIdf_Stopping 10 0.2 0.07
7 TfIdf_Stopping 11 0.27 0.1
7 TfIdf_Stopping 12 0.25 0.1
7 TfIdf_Stopping 13 0.3 0.14
7 TfIdf_Stopping 14 0.35 0.17
7 TfIdf_Stopping 15 0.4 0.21
7 TfIdf_Stopping 16 0.37 0.21
7 TfIdf_Stopping 17 0.41 0.25
7 TfIdf_Stopping 18 0.38 0.25
7 TfIdf_Stopping 19 0.36 0.25
7 TfIdf_Stopping 20 0.35 0.25
7 TfIdf_Stopping 21 0.38 0.28
7 TfIdf_Stopping 22 0.36 0.28
7 TfIdf_Stopping 23 0.34 0.28
7 TfIdf_Stopping 24 0.33 0.28
7 TfIdf_Stopping 25 0.32 0.28
7 TfIdf_Stopping 26 0.3 0.28
7 TfIdf_Stopping 27 0.29 0.28
7 TfIdf_Stopping 28 0.28 0.28
7 TfIdf_Stopping 29 0.27 0.28
7 TfIdf_Stopping 30 0.3 0.32
7 TfIdf_Stopping 31 0.29 0.32
7 TfIdf_Stopping 32 0.28 0.32
