QueryId System Rank Precision Recall
5 TfIdf 28 0.03 0.12
5 TfIdf 29 0.03 0.12
5 TfIdf 30 0.03 0.12
5 TfIdf 31 0.03 0.12
5 TfIdf 32 0.03 0.12
5 TfIdf 33 0.03 0.12
5 TfIdf 34 0.02 0.12
5 TfIdf 35 0.02 0.12
5 TfIdf 36 0.05 0.25
5 TfIdf 37 0.05 0.25
5 TfIdf 38 0.05 0.25
5 TfIdf 39 0.05 0.25
5 TfIdf 40 0.07 0.37
5 TfIdf 41 0.07 0.37
5 TfIdf 42 0.07 0.37
5 TfIdf 43 0.06 0.37
5 TfIdf 44 0.06 0.37
5 TfIdf 45 0.06 0.37
5 TfIdf 46 0.06 0.37
5 TfIdf 47 0.06 0.37
5 TfIdf 48 0.06 0.37
5 TfIdf 49 0.06 0.37
5 TfIdf 50 0.06 0.37
5 TfIdf 51 0.05 0.37
5 TfIdf 52 0.05 0.37
5 TfIdf 53 0.05 0.37
5 TfIdf 54 0.05 0.37
5 TfIdf 55 0.05 0.37
5 TfIdf 56 0.05 0.37
5 TfIdf 57 0.05 0.37
5 TfIdf 58 0.05 0.37
5 TfIdf 59 0.05 0.37
5 TfIdf 60 0.05 0.37
5 TfIdf 61 0.04 0.37
5 TfIdf 62 0.04 0.37
5 TfIdf 63 0.04 0.37
5 TfIdf 64 0.04 0.37
5 TfIdf 65 0.04 0.37
5 TfIdf 66 0.04 0.37
5 TfIdf 67 0.04 0.37
5 TfIdf 68 0.04 0.37
5 TfIdf 69 0.04 0.37
5 TfIdf 70 0.04 0.37
5 TfIdf 71 0.04 0.37
5 TfIdf 72 0.04 0.37
5 TfIdf 73 0.04 0.37
5 TfIdf 74 0.04 0.37
5 TfIdf 75 0.04 0.37
5 TfIdf 76 0.03 0.37
5 TfIdf 77 0.03 0.37
5 TfIdf 78 0.03 0.37
5 TfIdf 79 0.03 0.37
5 TfIdf 80 0.03 0.37
5 TfIdf 81 0.03 0.37
5 TfIdf 82 0.03 0.37
5 TfIdf 83 0.03 0.37
5 TfIdf 84 0.03 0.37
5 TfIdf 85 0.03 0.37
5 TfIdf 86 0.03 0.37
5 TfIdf 87 0.03 0.37
